species,longitude,latitude,source
Hymenosporum flavum,151.048726,-33.882623,University of Sydney
Hymenosporum flavum,151.048707,-33.88263,University of Sydney
Hymenosporum flavum,151.048062,-33.88212,University of Sydney
Hymenosporum flavum,151.048063,-33.882092,University of Sydney
Hymenosporum flavum,151.048032,-33.881301,University of Sydney
Hymenosporum flavum,150.667621,-34.017638,University of Sydney
Hymenosporum flavum,151.187808,-33.886661,University of Sydney
Hymenosporum flavum,151.050576,-33.882503,University of Sydney
Hymenosporum flavum,151.05064,-33.88253,University of Sydney
Hymenosporum flavum,151.050628,-33.882594,University of Sydney
Celtis sinensis,151.188259,-33.886895,University of Sydney
Celtis sinensis,151.187162,-33.885427,University of Sydney
Celtis sinensis,151.187071,-33.885446,University of Sydney
Celtis sinensis,151.18285,-33.886335,University of Sydney
Celtis sinensis,151.183186,-33.88657,University of Sydney
Celtis sinensis,151.183007,-33.886456,University of Sydney
Celtis sinensis,151.182938,-33.886415,University of Sydney
Celtis sinensis,151.182765,-33.886325,University of Sydney
Celtis sinensis,151.182677,-33.886327,University of Sydney
Celtis sinensis,151.182665,-33.886304,University of Sydney
Celtis sinensis,151.182636,-33.886286,University of Sydney
Celtis sinensis,151.182628,-33.886328,University of Sydney
Celtis sinensis,151.182599,-33.886325,University of Sydney
Celtis sinensis,151.163397,-33.86421,University of Sydney
Celtis sinensis,151.162681,-33.864322,University of Sydney
Celtis sinensis,151.162591,-33.864316,University of Sydney
Celtis sinensis,151.161939,-33.864912,University of Sydney
Celtis sinensis,151.161971,-33.865158,University of Sydney
Celtis sinensis,151.162071,-33.865656,University of Sydney
Celtis sinensis,151.161599,-33.866925,University of Sydney
Celtis sinensis,151.161802,-33.866643,University of Sydney
Celtis sinensis,151.163005,-33.867412,University of Sydney
Celtis sinensis,151.185098,-33.889719,University of Sydney
Celtis australis,151.184184,-33.888128,University of Sydney
Jacaranda mimosifolia,151.190358,-33.886113,University of Sydney
Jacaranda mimosifolia,151.191019,-33.88598,University of Sydney
Jacaranda mimosifolia,151.187844,-33.886681,University of Sydney
Jacaranda mimosifolia,151.187958,-33.886692,University of Sydney
Jacaranda mimosifolia,151.189056,-33.886815,University of Sydney
Jacaranda mimosifolia,151.189243,-33.886809,University of Sydney
Jacaranda mimosifolia,151.186871,-33.885402,University of Sydney
Jacaranda mimosifolia,151.186762,-33.885485,University of Sydney
Jacaranda mimosifolia,151.185552,-33.885626,University of Sydney
Jacaranda mimosifolia,151.185373,-33.885785,University of Sydney
Jacaranda mimosifolia,151.185436,-33.885773,University of Sydney
Jacaranda mimosifolia,151.185459,-33.885743,University of Sydney
Jacaranda mimosifolia,151.186064,-33.886875,University of Sydney
Jacaranda mimosifolia,151.186262,-33.887254,University of Sydney
Jacaranda mimosifolia,151.18756,-33.887207,University of Sydney
Jacaranda mimosifolia,151.187872,-33.887184,University of Sydney
Jacaranda mimosifolia,151.187685,-33.887881,University of Sydney
Jacaranda mimosifolia,151.187791,-33.887874,University of Sydney
Jacaranda mimosifolia,151.187911,-33.887864,University of Sydney
Jacaranda mimosifolia,151.188018,-33.887846,University of Sydney
Jacaranda mimosifolia,151.188101,-33.887831,University of Sydney
Jacaranda mimosifolia,151.188163,-33.887825,University of Sydney
Jacaranda mimosifolia,151.188243,-33.887814,University of Sydney
Jacaranda mimosifolia,151.188335,-33.887807,University of Sydney
Jacaranda mimosifolia,151.188409,-33.887804,University of Sydney
Jacaranda mimosifolia,151.188792,-33.887237,University of Sydney
Jacaranda mimosifolia,151.188817,-33.887389,University of Sydney
Jacaranda mimosifolia,151.189093,-33.88798,University of Sydney
Jacaranda mimosifolia,151.190525,-33.887383,University of Sydney
Jacaranda mimosifolia,151.190549,-33.887464,University of Sydney
Jacaranda mimosifolia,151.189772,-33.887961,University of Sydney
Jacaranda mimosifolia,151.184951,-33.888717,University of Sydney
Jacaranda mimosifolia,151.185924,-33.887707,University of Sydney
Jacaranda mimosifolia,151.185947,-33.887842,University of Sydney
Jacaranda mimosifolia,151.185945,-33.887987,University of Sydney
Jacaranda mimosifolia,151.183913,-33.885535,University of Sydney
Jacaranda mimosifolia,151.183915,-33.885609,University of Sydney
Jacaranda mimosifolia,151.184003,-33.885645,University of Sydney
Jacaranda mimosifolia,151.183943,-33.885707,University of Sydney
Jacaranda mimosifolia,151.182822,-33.885598,University of Sydney
Jacaranda mimosifolia,151.182344,-33.885956,University of Sydney
Jacaranda mimosifolia,151.183298,-33.886079,University of Sydney
Jacaranda mimosifolia,151.186873,-33.885602,University of Sydney
Jacaranda mimosifolia,151.186125,-33.886875,University of Sydney
Jacaranda mimosifolia,151.187552,-33.887165,University of Sydney
Jacaranda mimosifolia,151.19041,-33.88745,University of Sydney
Jacaranda mimosifolia,151.183892,-33.885439,University of Sydney
Jacaranda mimosifolia,151.187176,-33.885069,University of Sydney
Jacaranda mimosifolia,151.189306,-33.887909,University of Sydney
Jacaranda mimosifolia,151.189325,-33.888034,University of Sydney
Jacaranda mimosifolia,151.182281,-33.886072,University of Sydney
Jacaranda mimosifolia,151.188806,-33.886878,University of Sydney
Jacaranda mimosifolia,151.188776,-33.886999,University of Sydney
Jacaranda mimosifolia,151.188879,-33.887708,University of Sydney
Jacaranda mimosifolia,151.188905,-33.887839,University of Sydney
Jacaranda mimosifolia,151.188937,-33.88796,University of Sydney
Jacaranda mimosifolia,151.18895,-33.888094,University of Sydney
Jacaranda mimosifolia,151.188958,-33.888265,University of Sydney
Jacaranda mimosifolia,151.188988,-33.886181,University of Sydney
Jacaranda mimosifolia,151.190367,-33.891004,University of Sydney
Jacaranda mimosifolia,151.19355,-33.889994,University of Sydney
Jacaranda mimosifolia,151.193504,-33.890091,University of Sydney
Jacaranda mimosifolia,151.193476,-33.89016,University of Sydney
Jacaranda mimosifolia,151.193446,-33.890227,University of Sydney
Jacaranda mimosifolia,151.188422,-33.891543,University of Sydney
Jacaranda mimosifolia,151.162861,-33.864444,University of Sydney
Jacaranda mimosifolia,151.162277,-33.864364,University of Sydney
Jacaranda mimosifolia,151.162209,-33.864827,University of Sydney
Jacaranda mimosifolia,151.162216,-33.865095,University of Sydney
Jacaranda mimosifolia,151.16181,-33.864638,University of Sydney
Jacaranda mimosifolia,151.161803,-33.864998,University of Sydney
Jacaranda mimosifolia,151.161936,-33.865346,University of Sydney
Jacaranda mimosifolia,151.161756,-33.865468,University of Sydney
Jacaranda mimosifolia,151.161861,-33.865984,University of Sydney
Jacaranda mimosifolia,151.162001,-33.866141,University of Sydney
Jacaranda mimosifolia,151.161621,-33.866989,University of Sydney
Jacaranda mimosifolia,151.161775,-33.867001,University of Sydney
Jacaranda mimosifolia,151.161844,-33.867,University of Sydney
Jacaranda mimosifolia,151.162079,-33.866373,University of Sydney
Jacaranda mimosifolia,151.162087,-33.86623,University of Sydney
Jacaranda mimosifolia,150.645894,-34.053999,University of Sydney
Jacaranda mimosifolia,150.652974,-34.034086,University of Sydney
Jacaranda mimosifolia,150.655563,-34.03463,University of Sydney
Jacaranda mimosifolia,150.656068,-34.034431,University of Sydney
Jacaranda mimosifolia,150.658337,-34.031021,University of Sydney
Jacaranda mimosifolia,150.658841,-34.03028,University of Sydney
Jacaranda mimosifolia,150.658914,-34.030003,University of Sydney
Jacaranda mimosifolia,150.658985,-34.030352,University of Sydney
Jacaranda mimosifolia,150.659053,-34.030356,University of Sydney
Jacaranda mimosifolia,150.659109,-34.030054,University of Sydney
Jacaranda mimosifolia,150.658229,-34.029706,University of Sydney
Jacaranda mimosifolia,150.666268,-34.01848,University of Sydney
Jacaranda mimosifolia,150.666374,-34.01841,University of Sydney
Jacaranda mimosifolia,150.667296,-34.018371,University of Sydney
Jacaranda mimosifolia,151.04855,-33.880233,University of Sydney
Jacaranda mimosifolia,151.048335,-33.880762,University of Sydney
Jacaranda mimosifolia,151.189366,-33.88681,University of Sydney
Jacaranda mimosifolia,151.186829,-33.885605,University of Sydney
Cedrus deodara,151.18594,-33.887918,University of Sydney
Cedrus deodara,151.185517,-33.886159,University of Sydney
Cedrus deodara,151.185553,-33.886241,University of Sydney
Cedrus deodara,151.185565,-33.886311,University of Sydney
Cedrus deodara,150.666314,-34.018239,University of Sydney
Cedrus deodara,150.653424,-34.035817,University of Sydney
Pinus canariensis,151.187594,-33.88487,University of Sydney
Pinus canariensis,151.187655,-33.884917,University of Sydney
Pinus radiata,151.19005,-33.885033,University of Sydney
Pinus radiata,150.667646,-34.018585,University of Sydney
Pinus radiata,150.667627,-34.018623,University of Sydney
Pinus radiata,150.666397,-34.017206,University of Sydney
Pinus radiata,150.666433,-34.01732,University of Sydney
Pinus radiata,150.667399,-34.018423,University of Sydney
Pinus radiata,151.189999,-33.884976,University of Sydney
Ceratopetalum apetalum,151.188685,-33.884934,University of Sydney
Platanus orientalis,151.19293,-33.889794,University of Sydney
Platanus x acerifolia,151.189541,-33.891123,University of Sydney
Platanus x acerifolia,151.190734,-33.890152,University of Sydney
Platanus x acerifolia,151.190702,-33.890074,University of Sydney
Platanus x acerifolia,151.193077,-33.888816,University of Sydney
Platanus x acerifolia,151.193114,-33.888747,University of Sydney
Platanus x acerifolia,151.191036,-33.890036,University of Sydney
Platanus x acerifolia,151.192028,-33.88977,University of Sydney
Platanus x acerifolia,151.192744,-33.890717,University of Sydney
Platanus x acerifolia,151.193302,-33.888052,University of Sydney
Platanus x acerifolia,151.193291,-33.888112,University of Sydney
Platanus x acerifolia,151.193269,-33.888172,University of Sydney
Platanus x acerifolia,151.193326,-33.888152,University of Sydney
Platanus x acerifolia,151.193374,-33.888131,University of Sydney
Platanus x acerifolia,151.193397,-33.888173,University of Sydney
Platanus x acerifolia,151.193349,-33.888197,University of Sydney
Platanus x acerifolia,151.193303,-33.888217,University of Sydney
Platanus x acerifolia,151.193252,-33.888234,University of Sydney
Platanus x acerifolia,151.193218,-33.888331,University of Sydney
Platanus x acerifolia,151.193273,-33.88831,University of Sydney
Platanus x acerifolia,151.193319,-33.888288,University of Sydney
Platanus x acerifolia,151.193363,-33.888264,University of Sydney
Platanus x acerifolia,151.193422,-33.888236,University of Sydney
Archontophoenix cunninghamiana,151.188605,-33.885002,University of Sydney
Archontophoenix cunninghamiana,151.188131,-33.88489,University of Sydney
Archontophoenix cunninghamiana,151.18935,-33.887141,University of Sydney
Archontophoenix cunninghamiana,151.189305,-33.887151,University of Sydney
Archontophoenix cunninghamiana,151.189314,-33.887112,University of Sydney
Archontophoenix cunninghamiana,151.188183,-33.884888,University of Sydney
Archontophoenix cunninghamiana,151.18832,-33.88487,University of Sydney
Archontophoenix cunninghamiana,151.163119,-33.865696,University of Sydney
Archontophoenix cunninghamiana,151.162566,-33.86562,University of Sydney
Archontophoenix cunninghamiana,151.162417,-33.865682,University of Sydney
Archontophoenix cunninghamiana,151.162478,-33.866081,University of Sydney
Archontophoenix cunninghamiana,151.162582,-33.865052,University of Sydney
Archontophoenix cunninghamiana,151.163547,-33.865503,University of Sydney
Archontophoenix cunninghamiana,151.163527,-33.864998,University of Sydney
Archontophoenix cunninghamiana,151.162176,-33.866017,University of Sydney
Archontophoenix cunninghamiana,151.162123,-33.867017,University of Sydney
Archontophoenix cunninghamiana,151.298395,-33.549041,University of Sydney
Archontophoenix cunninghamiana,151.186422,-33.885968,University of Sydney
Archontophoenix cunninghamiana,151.186515,-33.885957,University of Sydney
Archontophoenix cunninghamiana,151.193851,-33.889425,University of Sydney
Archontophoenix cunninghamiana,151.193872,-33.889439,University of Sydney
Archontophoenix cunninghamiana,151.193864,-33.889457,University of Sydney
Archontophoenix cunninghamiana,151.193877,-33.889481,University of Sydney
Archontophoenix cunninghamiana,151.19388,-33.889499,University of Sydney
Archontophoenix cunninghamiana,151.193863,-33.889535,University of Sydney
Archontophoenix cunninghamiana,151.193827,-33.889542,University of Sydney
Archontophoenix cunninghamiana,151.193785,-33.88953,University of Sydney
Phoenix canariensis,151.188312,-33.886331,University of Sydney
Phoenix canariensis,151.189268,-33.887089,University of Sydney
Phoenix canariensis,151.191761,-33.890416,University of Sydney
Phoenix canariensis,151.192196,-33.890408,University of Sydney
Phoenix canariensis,151.192956,-33.890786,University of Sydney
Phoenix canariensis,151.193901,-33.889809,University of Sydney
Phoenix canariensis,151.193783,-33.889777,University of Sydney
Phoenix canariensis,151.162762,-33.864698,University of Sydney
Phoenix canariensis,150.655472,-34.034369,University of Sydney
Phoenix canariensis,150.655781,-34.034534,University of Sydney
Phoenix canariensis,150.655953,-34.034558,University of Sydney
Phoenix canariensis,150.657735,-34.026573,University of Sydney
Phoenix canariensis,150.657681,-34.026549,University of Sydney
Phoenix canariensis,150.657622,-34.026531,University of Sydney
